1.06698 1.18819 2.55024
0.398843 0.444152 0.356346
-0.0020394 -0.00227108 9.31695e-06
0.00171887 0.00191414 6.61844e-06
-0.000536092 -0.000596992 6.43794e-07
0.000140397 0.000156347 4.41557e-08
-6.25494e-05 -6.9655e-05 8.76424e-09
5.92187e-05 6.59459e-05 7.85571e-09
-1.38422e-05 -1.54146e-05 4.29216e-10
8.07609e-06 8.99353e-06 1.46107e-10
-5.07486e-06 -5.65136e-06 5.76921e-11
2.81571e-06 3.13557e-06 1.776e-11
-1.91863e-06 -2.13659e-06 8.24616e-12
9.21973e-07 1.02671e-06 1.90416e-12
-7.8239e-07 -8.7127e-07 1.37125e-12
2.40227e-07 2.67517e-07 1.29275e-13
