-1.46684 -1.88976 5.7228
-0.853671 -1.0998 1.93833
-0.117873 -0.151859 0.0369553
0.102866 0.132525 0.0281443
-0.0295775 -0.0381054 0.00232686
0.0101556 0.0130836 0.000274317
-0.00176437 -0.00227308 8.27992e-06
2.36156e-05 3.04245e-05 1.48335e-09
-9.90918e-06 -1.27662e-05 2.61169e-10
1.48257e-07 1.91003e-07 5.84625e-14
-4.03196e-08 -5.19447e-08 4.32393e-15
1.62535e-08 2.09397e-08 7.02646e-16
-7.18477e-10 -9.2563e-10 1.373e-18
5.54418e-10 7.1427e-10 8.1756e-19
-2.09319e-10 -2.6967e-10 1.16537e-19
1.98022e-11 2.55116e-11 1.04297e-21
-1.4566e-11 -1.87657e-11 5.64319e-22
6.05491e-12 7.80069e-12 9.75127e-23
