0.943254 -0.0613943 0.893498
-0.0546342 0.00355601 0.00299754
0.0202075 -0.00131526 0.000410072
-0.00224501 0.000146123 5.06143e-06
0.00112286 -7.30845e-05 1.26616e-06
-0.000897862 5.84398e-05 8.09572e-07
0.000314572 -2.04748e-05 9.93748e-08
-4.91583e-05 3.1996e-06 2.42677e-09
5.40127e-06 -3.51556e-07 2.92973e-11
-2.78266e-06 1.81117e-07 7.77601e-12
2.1277e-06 -1.38487e-07 4.54628e-12
-8.18518e-07 5.32755e-08 6.72811e-13
6.53464e-08 -4.25325e-09 4.28824e-15
-9.43495e-10 6.14099e-11 8.93954e-19
2.9944e-10 -1.94899e-11 9.00441e-20
-7.34405e-11 4.78008e-12 5.41636e-21
3.84236e-11 -2.50091e-12 1.48263e-21
