1.91062 0.113896 3.66343
0.91239 0.0543895 0.835414
-0.285483 -0.0170183 0.0817904
0.0738786 0.00440406 0.00547744
-0.0339301 -0.00202264 0.00115534
0.0307551 0.00183338 0.000949239
-0.00805598 -0.000480234 6.51295e-05
0.00358735 0.000213849 1.29148e-05
-0.00339865 -0.000202601 1.15919e-05
0.000792948 4.72693e-05 6.31001e-07
-0.000464531 -2.76917e-05 2.16556e-07
0.000289956 1.72849e-05 8.43735e-08
-0.000162736 -9.70105e-06 2.65772e-08
0.000108879 6.49053e-06 1.18969e-08
-5.409e-05 -3.22442e-06 2.93612e-09
4.36917e-05 2.60455e-06 1.91574e-09
-1.49773e-05 -8.92829e-07 2.25117e-10
2.62338e-06 1.56385e-07 6.90657e-12
-1.67264e-08 -9.97095e-10 2.80766e-16
8.02458e-09 4.78362e-10 6.46227e-17
-6.826e-09 -4.06912e-10 4.67599e-17
