1.63866 0.069582 2.69006
0.639565 0.0271576 0.409781
-0.559354 -0.0237517 0.313441
0.159997 0.00679391 0.0256453
-0.0558082 -0.00236976 0.00312017
0.00893349 0.00037934 7.99512e-05
-0.000777755 -3.30255e-05 6.05994e-07
0.000678932 2.88293e-05 4.6178e-07
-0.00019508 -8.28362e-06 3.81249e-08
6.71235e-05 2.85024e-06 4.51369e-09
-1.15376e-05 -4.89918e-07 1.33357e-10
2.61538e-07 1.11056e-08 6.85254e-14
-1.80931e-07 -7.68281e-09 3.2795e-14
8.45503e-08 3.59023e-09 7.16165e-15
-7.47384e-08 -3.17359e-09 5.59591e-15
2.08348e-08 8.84701e-10 4.34872e-16
-7.83716e-09 -3.32787e-10 6.15319e-17
7.64431e-10 3.24598e-11 5.85409e-19
-5.25808e-10 -2.23272e-11 2.76972e-19
