1.03233 -1.68735 3.91284
1.03185 -1.68655 3.90917
1.03126 -1.6856 3.90476
1.03057 -1.68446 3.89948
1.02973 -1.68309 3.89314
1.02872 -1.68145 3.88555
1.02752 -1.67948 3.87644
1.02607 -1.67711 3.86552
1.02433 -1.67427 3.85245
1.02225 -1.67087 3.83679
1.01975 -1.66678 3.81803
1.01674 -1.66187 3.79559
1.01314 -1.65598 3.76874
1.00882 -1.64892 3.73666
1.00363 -1.64044 3.69833
0.99741 -1.63027 3.6526
0.989941 -1.61806 3.59811
0.980979 -1.60341 3.53325
0.970223 -1.58583 3.4562
0.957317 -1.56474 3.36486
0.94183 -1.53942 3.25687
0.923245 -1.50905 3.1296
0.900943 -1.47259 2.98023
0.874181 -1.42885 2.80581
0.842067 -1.37636 2.60344
0.803529 -1.31337 2.3706
0.757284 -1.23778 2.10559
0.70179 -1.14708 1.8083
0.635198 -1.03823 1.4814
0.555286 -0.907617 1.13211
0.459393 -0.750879 0.77486
0.34432 -0.562793 0.435292
0.206234 -0.33709 0.156162
0.0405296 -0.0662458 0.00603115
-0.0091816 0.0150073 0.000309522
0.00573177 -0.0093686 0.000120624
-0.00321625 0.00525697 3.798e-05
0.00215256 -0.00351837 1.70125e-05
-0.00106872 0.00174683 4.1936e-06
0.000864048 -0.00141229 2.74114e-06
-0.000295615 0.000483184 3.20856e-07
5.22835e-05 -8.54576e-05 1.00366e-08
9.8689e-08 -1.61308e-07 3.57596e-14
-2.36192e-08 3.86057e-08 2.04826e-15
1.30733e-08 -2.13683e-08 6.27514e-16
-8.94222e-09 1.46161e-08 2.93593e-16
4.26707e-09 -6.97454e-09 6.68521e-17
-3.6585e-09 5.97983e-09 4.9143e-17
1.09684e-09 -1.79279e-09 4.41716e-18
-3.29762e-10 5.38996e-10 3.9926e-19
9.82193e-11 -1.6054e-10 3.542e-20
