-0.130464 1.07392 1.17033
-0.1304 1.0734 1.1692
-0.130324 1.07278 1.16783
-0.130233 1.07203 1.1662
-0.130124 1.07113 1.16424
-0.129992 1.07004 1.16189
-0.129835 1.06875 1.15908
-0.129646 1.06719 1.1557
-0.129419 1.06532 1.15166
-0.129147 1.06308 1.14682
-0.12882 1.06039 1.14103
-0.128428 1.05717 1.13409
-0.127957 1.05329 1.1258
-0.127393 1.04864 1.11588
-0.126715 1.04307 1.10405
-0.125902 1.03638 1.08993
-0.124927 1.02834 1.0731
-0.123756 1.01871 1.05308
-0.122351 1.00714 1.02931
-0.120665 0.993267 1.00114
-0.118642 0.976614 0.967852
-0.116215 0.956631 0.92865
-0.113302 0.932652 0.882677
-0.109806 0.903876 0.82905
-0.105611 0.869346 0.766916
-0.100577 0.827909 0.695549
-0.0945364 0.778185 0.614509
-0.0872877 0.718516 0.523885
-0.0785892 0.646914 0.424674
-0.068151 0.560991 0.319355
-0.0556251 0.457883 0.212751
-0.0405941 0.334154 0.113307
-0.0225568 0.185678 0.0349853
-0.000912139 0.00750835 5.72073e-05
0.000711213 -0.00585441 3.47799e-05
-0.000262798 0.00216325 4.7487e-06
2.94051e-05 -0.000242051 5.94532e-08
-1.44254e-05 0.000118744 1.43082e-08
1.18729e-05 -9.77329e-05 9.69268e-09
-3.90607e-06 3.21532e-05 1.04908e-09
8.27622e-07 -6.81264e-06 4.70971e-11
-5.92486e-07 4.8771e-06 2.41371e-11
2.59579e-07 -2.13675e-06 4.63307e-12
-2.5166e-07 2.07156e-06 4.35469e-12
