-1.46924 -0.60704 2.52717
-1.46892 -0.606909 2.52608
-1.46854 -0.606752 2.52477
-1.46809 -0.606563 2.5232
-1.46754 -0.606337 2.52131
-1.46688 -0.606065 2.51905
-1.46609 -0.605738 2.51634
-1.46514 -0.605347 2.51309
-1.46401 -0.604877 2.50919
-1.46264 -0.604313 2.50452
-1.461 -0.603637 2.49891
-1.45904 -0.602825 2.4922
-1.45668 -0.601851 2.48415
-1.45385 -0.600682 2.47451
-1.45046 -0.599279 2.46296
-1.44638 -0.597596 2.44915
-1.44149 -0.595576 2.43262
-1.43563 -0.593152 2.41286
-1.42859 -0.590244 2.38925
-1.42014 -0.586753 2.36108
-1.41 -0.582565 2.32749
-1.39784 -0.577538 2.2875
-1.38324 -0.571507 2.23997
-1.36572 -0.564269 2.18359
-1.3447 -0.555583 2.11689
-1.31947 -0.545161 2.03821
-1.2892 -0.532654 1.94576
-1.25288 -0.517646 1.83766
-1.20929 -0.499636 1.71201
-1.15698 -0.478024 1.5671
-1.09421 -0.452089 1.40168
-1.01888 -0.420968 1.21534
-0.928495 -0.383622 1.00927
-0.820028 -0.338807 0.787236
-0.689868 -0.28503 0.55716
-0.533676 -0.220497 0.333428
-0.346245 -0.143057 0.140351
-0.121329 -0.0501288 0.0172335
0.0136215 0.00562792 0.000217218
-0.00662104 -0.00273559 5.13216e-05
0.00552446 0.00228252 3.57296e-05
-0.00176284 -0.000728344 3.63808e-06
0.000423352 0.000174914 2.09822e-07
-0.000232505 -9.60632e-05 6.32868e-08
0.000161009 6.65234e-05 3.03493e-08
-7.50995e-05 -3.10285e-05 6.60271e-09
6.65656e-05 2.75026e-05 5.18737e-09
-1.84335e-05 -7.61608e-06 3.97797e-10
