0.121961 0.0259308 0.0155468
0.121791 0.0258948 0.0155037
0.121588 0.0258516 0.0154519
0.121344 0.0257997 0.01539
0.121051 0.0257375 0.0153158
0.1207 0.0256628 0.015227
0.120278 0.0255731 0.0151208
0.119772 0.0254655 0.0149939
0.119165 0.0253365 0.0148423
0.118437 0.0251816 0.0146613
0.117562 0.0249957 0.0144457
0.116513 0.0247726 0.014189
0.115254 0.0245049 0.013884
0.113743 0.0241837 0.0135224
0.111931 0.0237983 0.0130948
0.109755 0.0233357 0.0125907
0.107145 0.0227807 0.0119989
0.104012 0.0221146 0.0113075
0.100253 0.0213154 0.0105049
0.0957416 0.0203562 0.00958083
0.0903284 0.0192053 0.00852806
0.0838324 0.0178242 0.00734558
0.0760374 0.0161668 0.00604305
0.0666833 0.014178 0.00464767
0.0554583 0.0117914 0.00321466
0.0419884 0.00892743 0.00184273
0.0258245 0.00549072 0.000697053
0.00642784 0.00136666 4.31848e-05
-0.00521017 -0.00110777 2.8373e-05
0.00177263 0.000376891 3.28427e-06
-0.000322208 -6.85068e-05 1.08511e-07
0.000306244 6.51125e-05 9.80251e-08
