-0.608057 1.80464 3.62644
-0.607933 1.80427 3.62496
-0.607785 1.80383 3.62319
-0.607606 1.8033 3.62106
-0.607392 1.80266 3.61851
-0.607135 1.8019 3.61545
-0.606827 1.80098 3.61178
-0.606457 1.79989 3.60738
-0.606013 1.79857 3.6021
-0.60548 1.79699 3.59577
-0.604841 1.79509 3.58818
-0.604074 1.79281 3.57908
-0.603153 1.79008 3.56818
-0.602049 1.7868 3.55513
-0.600723 1.78287 3.53949
-0.599132 1.77815 3.52077
-0.597224 1.77248 3.49837
-0.594933 1.76568 3.47159
-0.592184 1.75753 3.43958
-0.588886 1.74774 3.40137
-0.584927 1.73599 3.3558
-0.580178 1.72189 3.30152
-0.574478 1.70498 3.23697
-0.567638 1.68468 3.16035
-0.55943 1.66032 3.06961
-0.549581 1.63109 2.96248
-0.537762 1.59601 2.83643
-0.523579 1.55391 2.68879
-0.50656 1.5034 2.51682
-0.486136 1.44279 2.31797
-0.461628 1.37005 2.09014
-0.432218 1.28277 1.83231
-0.396927 1.17803 1.5453
-0.354577 1.05234 1.23314
-0.303756 0.90151 0.904988
-0.242772 0.720517 0.578084
-0.169592 0.503326 0.282098
-0.0817746 0.242696 0.0655887
0.0236058 -0.070059 0.0054655
-0.00800832 0.0237676 0.000629034
0.00147592 -0.00438034 2.13658e-05
-0.00136935 0.00406405 1.83916e-05
0.000337813 -0.00100259 1.1193e-06
-0.000174336 0.000517405 2.98101e-07
0.000132954 -0.00039459 1.73378e-07
-5.14198e-05 0.000152607 2.5933e-08
3.89225e-06 -1.15517e-05 1.48591e-10
-2.56152e-07 7.60227e-07 6.43559e-13
5.49781e-08 -1.63168e-07 2.96464e-14
-3.8361e-08 1.13851e-07 1.44335e-14
