0.0451725 -1.36049 1.85297
0.0451671 -1.36033 1.85253
0.0451606 -1.36013 1.85199
0.0451528 -1.3599 1.85135
0.0451435 -1.35961 1.85059
0.0451322 -1.35928 1.84967
0.0451188 -1.35887 1.84856
0.0451026 -1.35838 1.84724
0.0450832 -1.3578 1.84565
0.0450599 -1.3571 1.84375
0.045032 -1.35626 1.84146
0.0449985 -1.35525 1.83872
0.0449583 -1.35404 1.83544
0.04491 -1.35258 1.8315
0.0448521 -1.35084 1.82678
0.0447826 -1.34875 1.82112
0.0446992 -1.34623 1.81434
0.0445991 -1.34322 1.80623
0.0444791 -1.3396 1.79651
0.044335 -1.33526 1.78489
0.044162 -1.33005 1.771
0.0439545 -1.3238 1.75439
0.0437055 -1.3163 1.73457
0.0434067 -1.30731 1.71093
0.0430481 -1.29651 1.68278
0.0426178 -1.28355 1.64931
0.0421014 -1.26799 1.60958
0.0414818 -1.24933 1.56255
0.0407382 -1.22694 1.50704
0.039846 -1.20006 1.44174
0.0387752 -1.16782 1.3653
0.0374904 -1.12912 1.27632
0.0359485 -1.08268 1.17349
0.0340983 -1.02696 1.05581
0.031878 -0.96009 0.922789
0.0292137 -0.879847 0.774985
0.0260165 -0.783556 0.614637
0.0221799 -0.668007 0.446725
0.017576 -0.529347 0.280517
0.0120513 -0.362956 0.131882
0.00542162 -0.163286 0.0266918
-0.00253398 0.0763174 0.00583076
0.00223938 -0.0674447 0.00455381
-0.000624635 0.0188125 0.000354301
0.000234569 -0.00706466 4.99645e-05
-2.31921e-05 0.000698492 4.88428e-07
1.54721e-05 -0.000465982 2.17378e-07
-7.72645e-06 0.000232702 5.42101e-08
