-0.606933 -1.3132 2.09285
-0.606752 -1.3128 2.0916
-0.606535 -1.31233 2.0901
-0.606274 -1.31177 2.08831
-0.605961 -1.31109 2.08615
-0.605586 -1.31028 2.08357
-0.605135 -1.30931 2.08047
-0.604595 -1.30814 2.07676
-0.603946 -1.30673 2.0723
-0.603168 -1.30505 2.06696
-0.602234 -1.30303 2.06057
-0.601113 -1.3006 2.0529
-0.599768 -1.29769 2.04373
-0.598154 -1.2942 2.03274
-0.596217 -1.29001 2.0196
-0.593892 -1.28498 2.00388
-0.591103 -1.27894 1.9851
-0.587756 -1.2717 1.96269
-0.58374 -1.26301 1.93595
-0.57892 -1.25258 1.90412
-0.573136 -1.24007 1.86626
-0.566196 -1.22505 1.82133
-0.557867 -1.20703 1.76815
-0.547873 -1.18541 1.70536
-0.53588 -1.15946 1.63152
-0.521488 -1.12832 1.54506
-0.504218 -1.09096 1.44442
-0.483494 -1.04612 1.32812
-0.458625 -0.992308 1.19501
-0.428782 -0.927738 1.04455
-0.392971 -0.850255 0.87736
-0.349998 -0.757275 0.695964
-0.29843 -0.645699 0.505988
-0.236548 -0.511808 0.317903
-0.16229 -0.351139 0.149637
-0.07318 -0.158336 0.0304257
0.0337517 0.0730271 0.00647214
-0.0304073 -0.065791 0.00525306
0.0080881 0.0174999 0.000371663
-0.00346052 -0.00748738 6.80361e-05
4.06643e-06 8.79836e-06 9.39469e-11
6.36485e-09 1.37714e-08 2.30162e-16
-3.15092e-09 -6.81751e-09 5.64067e-17
2.55854e-09 5.53581e-09 3.71914e-17
-8.67134e-10 -1.87618e-09 4.27198e-18
1.60569e-10 3.47416e-10 1.46481e-19
-1.47742e-10 -3.19663e-10 1.24012e-19
