1.06574 -0.285444 1.21729
1.06545 -0.285365 1.21661
1.06509 -0.285269 1.21579
1.06466 -0.285155 1.21482
1.06415 -0.285017 1.21364
1.06353 -0.284852 1.21224
1.06279 -0.284654 1.21055
1.0619 -0.284416 1.20853
1.06084 -0.284131 1.20611
1.05956 -0.283789 1.20321
1.05803 -0.283378 1.19973
1.05619 -0.282885 1.19556
1.05398 -0.282294 1.19056
1.05133 -0.281584 1.18458
1.04815 -0.280732 1.17743
1.04433 -0.27971 1.16887
1.03976 -0.278484 1.15864
1.03426 -0.277012 1.14643
1.02767 -0.275246 1.13186
1.01975 -0.273127 1.1145
1.01026 -0.270584 1.09384
0.998866 -0.267532 1.06931
0.985194 -0.26387 1.04023
0.968787 -0.259476 1.00588
0.949098 -0.254203 0.965407
0.925472 -0.247875 0.917941
0.897121 -0.240281 0.862561
0.863099 -0.231169 0.79838
0.822274 -0.220235 0.724637
0.773282 -0.207113 0.640862
0.714493 -0.191367 0.547122
0.643946 -0.172472 0.444413
0.55929 -0.149798 0.335244
0.457702 -0.122589 0.224519
0.335796 -0.0899384 0.120848
0.18951 -0.0507576 0.0384904
0.0139663 -0.00374068 0.00020905
-0.0123653 0.00331186 0.000163868
0.00343368 -0.000919664 1.2636e-05
-0.001306 0.000349794 1.82799e-06
0.000115905 -3.10435e-05 1.43977e-08
-9.73806e-05 2.60821e-05 1.01633e-08
3.05907e-05 -8.1933e-06 1.00292e-09
-7.80068e-06 2.0893e-06 6.52158e-11
3.71674e-06 -9.95478e-07 1.48052e-11
